Tabela gerada em:2020-04-21 10:04:24;;;;;;;;;;;;;
;;;;;;;;;;;;;
Listagem de produtos jp.di;;;;;;;;;;;;;
EAN;Ref. Fabricante;Designação;Preço Final;Stock;Unidade Negócio;Linha Produto;Família;Sub-Família;Categoria;Marca;Data modificação;Preço Unitário;Taxa
 6935364091620;EAP110;Acess Point Enterprise TP-Link 300Mbps Wireless N Gigabit QCOM - EAP110;EUR 25,29 ;Imediata;Networking;WLAN;Access Point;;;TP-LINK;2020-04-21 06:07:01;EUR 25,29 ;EUR 0,00 
 4015867153093;119331;Cabo EQUIP Display Port  M/M 1,0m, com trinco - 119331;EUR 4,09 ;Imediata;Periféricos;Cabos e Adaptadores;Audio e Video;;;EQUIP;2020-04-21 06:07:01;EUR 4,09 ;EUR 0,00 
 4015867153109;119332;Cabo EQUIP Display Port  M/M 2,0m, com trinco - 119332;EUR 5,01 ;Imediata;Periféricos;Cabos e Adaptadores;Audio e Video;;;EQUIP;2020-04-21 06:07:01;EUR 5,01 ;EUR 0,00 
 0000000000000;800262-125 ;Etiqueta Zebra Papel 57.2x31.8mm Térmica Direta Z-Select 2000D Adesiva Core 25.4mm - 800262-125;EUR 74,92 ;Imediata;Supplies;Matriciais e Térmicas;Etiquetas;;;ZEBRA;2020-04-21 06:07:01;EUR 74,92 ;EUR 0,00 
 5031713064480;45850204;"Impressora OKI Multifi. Led Cor/Mono(4 em 1)Ecran Tatil Cores 7\"" - MC873DN";EUR 2 347,00 ;Imediata;Periféricos;Multifunções;LED;A3;;OKI;2020-04-21 06:07:01;EUR 2 337,00 ;EUR 10,00 
 8715946502809;C13S050670;Toner EPSON S050670 Magenta 0,7K - AcuLAser C1700/1750/CX17;EUR 42,70 ;Imediata;Supplies;Laser;Toners;;;EPSON;2020-04-21 06:06:53;EUR 42,70 ;EUR 0,00 
 8715946502816;C13S050671;Toner EPSON S050671 Ciano 0,7K - AcuLAser C1700/1750/CX17;EUR 42,70 ;Imediata;Supplies;Laser;Toners;;;EPSON;2020-04-21 06:06:53;EUR 42,70 ;EUR 0,00 
 8715946520490;C13S050698;Toner EPSON S050698 Preto 12K - WorkForce AL-M400;EUR 171,27 ;Imediata;Supplies;Laser;Toners;;;EPSON;2020-04-21 06:06:53;EUR 171,27 ;EUR 0,00 
 5031713065173;45850631;Impressora OKI Multifuncional  Led Cor/Mono A3- ES8473DNCT;EUR 2 773,76 ;Imediata;Periféricos;Multifunções;Laser Cores;A3;;OKI;2020-04-21 06:07:01;EUR 2 763,76 ;EUR 10,00 
 8715946544977;C13T865140;Tinteiro EPSON T8651 Preto XXL 10K - WorkForce Pro WF-M5190/M5690;EUR 103,26 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 103,26 ;EUR 0,00 
 0731304310068;APCRBC140;Bateria APC Replacement Battery Cartridge #140 - RBC140;EUR 441,54 ;Imediata;Periféricos;Power Systems;Baterias;;;APC;2020-04-21 06:07:01;EUR 441,54 ;EUR 0,00 
 0888793177822;C2P20AE;Tinteiro HP  935 Ciano - C2P20AE;EUR 10,96 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;HP;2020-04-21 06:06:53;EUR 10,96 ;EUR 0,00 
 0886112939298;CF351A;Toner HP LaserJet  130A Ciano - CF351A;EUR 48,19 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 48,19 ;EUR 0,00 
 0887111367747;CF380A;Toner HP LaserJet  312A Preto - CF380A;EUR 73,79 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 73,79 ;EUR 0,00 
 0888793237946;CF400A;Toner HP LaserJet  201A preto - CF400A;EUR 52,49 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 52,49 ;EUR 0,00 
 0888793237953;CF401A;Toner HP LaserJet  201A ciano - CF401A;EUR 62,15 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 62,15 ;EUR 0,00 
 0888793237960;CF402A;Toner HP LaserJet  201A amarelo - CF402A;EUR 62,16 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 62,16 ;EUR 0,00 
 0888793237977;CF403A;Toner HP LaserJet  201A magenta - CF403A;EUR 62,17 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:53;EUR 62,17 ;EUR 0,00 
 4015867163085;605500;Cabo EQUIP REDE S/FTP HF Cat.6  1,0m cinza - 605500;EUR 1,19 ;Imediata;Networking;CABOS;Cables and Connectors;;;EQUIP;2020-04-21 06:07:01;EUR 1,19 ;EUR 0,00 
 4015867163092;605501;Cabo EQUIP REDE S/FTP HF Cat.6  2,0m cinza - 605501;EUR 1,63 ;Imediata;Networking;CABOS;Cables and Connectors;;;EQUIP;2020-04-21 06:07:01;EUR 1,63 ;EUR 0,00 
 4015867163122;605504;Cabo EQUIP REDE S/FTP HF Cat.6  5,0m cinza - 605504;EUR 3,05 ;Imediata;Networking;CABOS;Cables and Connectors;;;EQUIP;2020-04-21 06:07:01;EUR 3,05 ;EUR 0,00 
 4015867107300;605541;Cabo EQUIP REDE S/FTP HF Cat.6  2,0m verde - 605541;EUR 1,63 ;Imediata;Networking;CABOS;Cables and Connectors;;;EQUIP;2020-04-21 06:07:01;EUR 1,63 ;EUR 0,00 
 8714909019156;1100010;Hub Conceptronic Travel 4-Portas USB 2.0 black - C4PUSB2;EUR 3,99 ;Imediata;Periféricos;HUBs USB e Leitores de Cartões;HUBs USB;;;CONCEPTRONIC;2020-04-21 06:07:01;EUR 3,99 ;EUR 0,00 
 0740617237825;DTSE9G2/128GB;Pen Drive Kingston 128GB DataTraveler SE9 G2  USB 3.0 -DTSE9G2;EUR 21,39 ;Imediata;Periféricos;Armazenamento;USB;USB;;KINGSTON;2020-04-21 06:06:51;EUR 19,34 ;EUR 2,05 
 6935364091651;PB50;Adaptador TP-LINK 10000mAh Power Bank, 2xUSB, 1xMicro-USB - PB50;EUR 27,59 ;Imediata;Mobilidade;Acessorios;Smartphone;;;TP-LINK;2020-04-21 06:06:47;EUR 27,59 ;EUR 0,00 
 6935364099848;TL-MCRP100;Fonte Redundante TP-LINK 102W p/ TL-MC1400 - TL-MCRP100;EUR 54,02 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:48;EUR 54,02 ;EUR 0,00 
 6935364080730;Archer C20;Router TP-LINK Wireless DualBand AC750, 5x10/100, 3 Antenas fixas - ARCHER C20;EUR 21,84 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:06:52;EUR 21,84 ;EUR 0,00 
 6935364071714;TL-WR802N;Mini Pocket AP Router TP-LINK Wireless N, 300Mbps, 1X10/100, 1xMicroUSB - TL-WR802N;EUR 18,39 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:06:52;EUR 18,39 ;EUR 0,00 
 6935364092887;TL-WR940N;Router TP-LINK Wireless N, 450Mbps 802.11b/g/n, 4X10/100 - TL-WR940N;EUR 18,97 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:06:52;EUR 18,97 ;EUR 0,00 
 6935364030551;TL-PoE200;Injector + Splitter Corrente POE TP-LINK - TL-POE200;EUR 16,09 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:53;EUR 16,09 ;EUR 0,00 
 6935364021535;TL-SF1016DS;"Switch de mesa TP-LINK 16 portas 10/100, 13\"", Caixa em Aço - TL-SF1016DS";EUR 22,99 ;Imediata;Networking;Switch;Switch SMB;;;TP-LINK;2020-04-21 06:06:53;EUR 22,99 ;EUR 0,00 
 6935364030513;TL-SM321A;Módulo TP-LINK SFP Bi-Direccional WDM 1000Base-BX, TX:1550nm, RX:1310nm, 10Km - TL-SM321A;EUR 26,44 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:53;EUR 26,44 ;EUR 0,00 
 6935364030520;TL-SM321B;Módulo TP-LINK SFP Bi-Direccional WDM 1000Base-BX, TX:1310nm, RX:1550nm, 10Km - TL-SM321B;EUR 13,79 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:53;EUR 13,79 ;EUR 0,00 
 6935364021917;TX432;Módulo TP-LINK JetStream 10-Gigabit 2 Portas SFP+ - TX432;EUR 137,93 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:53;EUR 137,93 ;EUR 0,00 
 6935364021887;TXM431-LR;LC Transceiver TP-LINK 10GBase-LR SFP+, 1310nm Single-Mode, 10Km - TXM431-LR;EUR 45,98 ;Imediata;Networking;Switch;Switch Acessórios;;;TP-LINK;2020-04-21 06:06:53;EUR 45,98 ;EUR 0,00 
 0740617243024;DTDUO3C/32GB;Pen Drive Kingston 32GB DT MicroDuo 3C USB 3.1 Dual-Type A/Type C;EUR 8,72 ;Imediata;Periféricos;Armazenamento;USB;USB;;KINGSTON;2020-04-21 06:06:51;EUR 8,21 ;EUR 0,51 
 0740617243079;DTDUO3C/64GB;Pen Drive Kingston 64GB DT MicroDuo 3C USB 3.1 Dual-Type A/Type C;EUR 13,54 ;Imediata;Periféricos;Armazenamento;USB;USB;;KINGSTON;2020-04-21 06:06:51;EUR 12,52 ;EUR 1,02 
 0740617242829;DTMC3/32GB;Pen Drive Kingston 32GB DataTraveler Micro 3.1 USB 3.1-DTMC3;EUR 7,54 ;Imediata;Periféricos;Armazenamento;USB;USB;;KINGSTON;2020-04-21 06:06:51;EUR 7,03 ;EUR 0,51 
 0740617242874;DTMC3/64GB;Pen Drive Kingston 64GB DataTraveler Micro 3.1 USB 3.1-DTMC3;EUR 11,28 ;Imediata;Periféricos;Armazenamento;USB;USB;;KINGSTON;2020-04-21 06:06:51;EUR 10,26 ;EUR 1,02 
 4015867142349;128523;Cabo EQUIP USB 2.0 A/M to Micro Usb B/M 1,8m, preto - 128523;EUR 1,05 ;Imediata;Periféricos;Cabos e Adaptadores;USB;;;EQUIP;2020-04-21 06:07:01;EUR 1,05 ;EUR 0,00 
 4015867211465;118851;Cabo Extensao EQUIP VGA 3+7 M/F  3m HD15, preto - 118851;EUR 6,10 ;Imediata;Periféricos;Cabos e Adaptadores;Monitores;;;EQUIP;2020-04-21 06:07:01;EUR 6,10 ;EUR 0,00 
 0718037824925;WDBWLG0040HBK-EESN ;Disco 3.5 Ext USB 3.0 4TB WD Elements;EUR 87,66 ;Imediata;Periféricos;Discos;Externo;;;WESTERN DIGITAL;2020-04-21 06:06:49;EUR 80,16 ;EUR 7,50 
 5603209010006;VW1000;"Suporte de Parede NAPOFIX 37-70\"" Videowall - VW1000";EUR 68,88 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:46;EUR 68,88 ;EUR 0,00 
 5603209010150;VW1015;"Suporte de Parede NAPOFIX 37-70\"" Vertical - VW1015";EUR 25,04 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:46;EUR 25,04 ;EUR 0,00 
 05603209011102;VWA1110;"Suporte Móvel NAPOFIX 37-70\"" Videowall - VWA1110";EUR 348,11 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:46;EUR 348,11 ;EUR 0,00 
 8715946540986;C13T664240;Recarga de Tinta EPSON  664 Ciano (70ml) - EcoTank 2500/2550/2600/2650/4500/14000/L355/L55;EUR 6,51 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 6,51 ;EUR 0,00 
 8715946540993;C13T664340;Recarga de Tinta EPSON  664 Magenta (70ml) - EcoTank 2500/2550/2600/2650/4500/14000/L355/L55;EUR 6,51 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 6,51 ;EUR 0,00 
 8715946541006;C13T664440;Recarga de Tinta EPSON  664 Amarelo (70ml) - EcoTank 2500/2550/2600/2650/4500/14000/L355/L55;EUR 6,51 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 6,51 ;EUR 0,00 
 0885370920703;FQC-08907;Win 10 Pro 64Bit PT 1pk DSP OEI DVD - FQC-08907;EUR 126,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;PROFIS;MICROSOFT;2020-04-21 06:07:01;EUR 126,50 ;EUR 0,00 
 0885370920925;FQC-08929;Win 10 Pro 64Bit UK 1pk DSP OEI DVD - FQC-08929;EUR 126,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;PROFIS;MICROSOFT;2020-04-21 06:07:01;EUR 126,50 ;EUR 0,00 
 0885370921106;FQC-08947;Win 10 Pro 32Bit PT 1pk DSP OEI DVD - FQC-08947;EUR 126,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;PROFIS;MICROSOFT;2020-04-21 06:07:01;EUR 126,50 ;EUR 0,00 
 0885370922172;KW9-00130;Win 10 Home 64Bit PT 1pk DSP OEI DVD - KW9-00130;EUR 94,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;CONSUMER;MICROSOFT;2020-04-21 06:07:01;EUR 94,50 ;EUR 0,00 
 0885370922516;KW9-00164;Win 10 Home 32Bit PT 1pk DSP OEI DVD - KW9-00164;EUR 94,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;CONSUMER;MICROSOFT;2020-04-21 06:07:01;EUR 94,50 ;EUR 0,00 
 0885370919981;4YR-00235;Win 10 Pro GGK Win64 PT 1pk DSP OEI DVD - 4YR-00235;EUR 153,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;PROFIS;MICROSOFT;2020-04-21 06:07:01;EUR 153,50 ;EUR 0,00 
 0885370920406;4YR-00277;Win 10 Pro GGK Win32 PT 1pk DSP OEI DVD - 4YR-00277;EUR 153,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;PROFIS;MICROSOFT;2020-04-21 06:07:01;EUR 153,50 ;EUR 0,00 
 0885370917994;L3P-00024;Win 10 Home GGK Win64 PT 1pk DSP OEI DVD - L3P-00024;EUR 105,50 ;Imediata;Software;OEM;DSP;Sistema Operativo Cliente;CONSUMER;MICROSOFT;2020-04-21 06:07:01;EUR 105,50 ;EUR 0,00 
 4015867593271;118932;Cabo EQUIP DVI-D Dual Link 1,8m 2x24+1, M/M, preto - 118932;EUR 3,90 ;Imediata;Periféricos;Cabos e Adaptadores;Monitores;;;EQUIP;2020-04-21 06:07:01;EUR 3,90 ;EUR 0,00 
 5032037075206;BOXNUC5PPYH;Barebone Intel NUC NUC5PPYH -Pentium N3700-DDR3L SO-SSD/HD2,5-SDXC slot;EUR 93,99 ;Imediata;Computer Systems;Desktops;Barebones;;;INTEL;2020-04-21 06:06:47;EUR 93,99 ;EUR 0,00 
 4051528202670;HDWD110EZSTA;Disco Interno TOSHIBA 3.5P 1TB P300 -HDWD110EZSTA;EUR 37,57 ;Imediata;System Components;Discos;Internos;;;TOSHIBA;2020-04-21 06:07:01;EUR 33,47 ;EUR 4,10 
 4051528202687;HDWD120EZSTA;Disco Interno TOSHIBA 3.5P 2TB P300 -HDWD120EZSTA;EUR 57,18 ;Imediata;System Components;Discos;Internos;;;TOSHIBA;2020-04-21 06:07:01;EUR 49,68 ;EUR 7,50 
 6935364091767;HA100;Adaptador Bluetooth TP-Link Music Receiver BT 4.0 Audio 3.5mm connector- HA100;EUR 16,09 ;Imediata;Networking;Adaptors;Adaptadores de Rede;;;TP-LINK;2020-04-21 06:07:01;EUR 16,09 ;EUR 0,00 
 0731304313748;PM5U-GR;UPS APC Essential SurgeArrest 5 outlets 5V, 2.4A 2*USB charger 230V - PM5U-GR  ;EUR 26,35 ;Imediata;Periféricos;Power Systems;Tomadas;;;APC;2020-04-21 06:07:01;EUR 26,35 ;EUR 0,00 
 4015867150511;119323;Cabo EQUIP HDMI/DVI Digital Adapter 3,0m, M/M, preto-119323;EUR 4,92 ;Imediata;Periféricos;Cabos e Adaptadores;Audio e Video;;;EQUIP;2020-04-21 06:07:01;EUR 4,92 ;EUR 0,00 
 8714909025096;1100116;Base Portatil Conceptronic Cooling Knee Pad - CNBLAPSTAND;EUR 14,00 ;Imediata;Periféricos;Acessorios;Portatil;Base de Arrefecimento;;CONCEPTRONIC;2020-04-21 06:07:01;EUR 14,00 ;EUR 0,00 
 0888182116432;F3W43AA;HP DP to HDMI 1.4 Adapter;EUR 8,00 ;Imediata;Periféricos;Acessorios;Portatil;;;HP;2020-04-21 06:06:49;EUR 8,00 ;EUR 0,00 
 4015867180457;119358;Cabo EQUIP High Speed HDMI 15m - 119358;EUR 17,55 ;Imediata;Periféricos;Cabos e Adaptadores;Audio e Video;;;EQUIP;2020-04-21 06:07:01;EUR 17,55 ;EUR 0,00 
 6935364071295;RE200;Extensor de Sinal TP-Link AC750 433Mbps WallPlug- RE200;EUR 19,35 ;Imediata;Networking;WLAN;Access Point;;;TP-LINK;2020-04-21 06:07:01;EUR 19,35 ;EUR 0,00 
 6935364092382;RE450;Extensor de Sinal TP-Link AC1750 Wi-Fi - RE450;EUR 52,87 ;Imediata;Networking;WLAN;Access Point;;;TP-LINK;2020-04-21 06:07:01;EUR 52,87 ;EUR 0,00 
 6935364092559;ARCHER T6E;Adaptador TP-LINK AC1300 PCI Express Adapter - Archer T6E;EUR 28,74 ;Imediata;Networking;Adaptors;Adaptadores de Rede;;;TP-LINK;2020-04-21 06:07:01;EUR 28,74 ;EUR 0,00 
 6935364092160;TL-SF1024M;Switch TP-Link 24-Portas 10/100M Desktop - TL-SF1024M;EUR 25,29 ;Imediata;Networking;Switch;Switch SMB;;;TP-LINK;2020-04-21 06:07:01;EUR 25,29 ;EUR 0,00 
 0000000000000;ARCHER MR200;Router TP-Link 4GLTE WiFI Dual Band - Archer MR200;EUR 86,21 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:07:01;EUR 86,21 ;EUR 0,00 
 4015867164754;128870;Cabo EQUIP USB 2.0 A-A M/M 1,8m, preto - 128870;EUR 1,04 ;Imediata;Periféricos;Cabos e Adaptadores;USB;;;EQUIP;2020-04-21 06:07:01;EUR 1,04 ;EUR 0,00 
 4015867164761;128871;Cabo EQUIP USB 2.0 A-A M/M 3,0m, preto - EQUIP128871;EUR 1,23 ;Imediata;Periféricos;Cabos e Adaptadores;USB;;;EQUIP;2020-04-21 06:07:01;EUR 1,23 ;EUR 0,00 
 6935364092450;WBS210;Outdoor Wireless Base Station TP-Link 2.4GHz 300Mbps - WBS210;EUR 48,28 ;Imediata;Networking;WLAN;Access Point;;;TP-LINK;2020-04-21 06:07:01;EUR 48,28 ;EUR 0,00 
 6935364092443;WBS510;Outdoor Wireless Base Station TP-Link 5GHz 300Mbps - WBS510;EUR 51,72 ;Imediata;Networking;WLAN;Access Point;;;TP-LINK;2020-04-21 06:07:01;EUR 51,72 ;EUR 0,00 
 8715946542850;C13T878240;Tinteiro EPSON Unidade de abastecimento de tinta T878 Ciano XXL - WorkForce Pro WF-R5xxx;EUR 309,16 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 309,16 ;EUR 0,00 
 8715946542867;C13T878340;Tinteiro EPSON Unidade de abastecimento de tinta T878 Magenta XXL - WorkForce Pro WF-R5xxx;EUR 309,16 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 309,16 ;EUR 0,00 
 8715946542874;C13T878440;Tinteiro EPSON Unidade de abastecimento de tinta T878 Amarelo XXL - WorkForce Pro WF-R5xxx;EUR 309,16 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:07:01;EUR 309,16 ;EUR 0,00 
 4716659754961;90IG01A0-BM9000;Adaptador ASUS Wireless AC1800 450MbpsX2 - EA-AC87;EUR 87,75 ;Imediata;Networking;Adaptors;Adaptadores de Rede;;;ASUS;2020-04-21 06:07:01;EUR 87,75 ;EUR 0,00 
 8713439207231;20723;Colunas TRUST GSP-421 GAMING SPEAKER - 20723;EUR 59,81 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Colunas;;;TRUST;2020-04-21 06:06:47;EUR 59,81 ;EUR 0,00 
 8713439202441;20244;Coluna TRUST Vigor 2.1 Subwoofer Speaker Set - 20244;EUR 64,90 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Colunas;;;TRUST;2020-04-21 06:06:47;EUR 64,90 ;EUR 0,00 
 0000000000000;L2747A;HP ScanJet Pro 2500 f1 Flatbed Scanner;EUR 223,96 ;Imediata;Periféricos;Scanners;Base Plana;Base Plana;;HP;2020-04-21 06:06:49;EUR 221,96 ;EUR 2,00 
 0000000000000;WD5000LPCX  ;Disco 2.5 NB 7mm 500GB WD Blue 16Mb SATA 6Gb/s 54rp ;EUR 34,53 ;Imediata;System Components;Discos;Internos;Portatil;;WESTERN DIGITAL;2020-04-21 06:06:48;EUR 32,53 ;EUR 2,00 
 5031713063445;45807116;Toner OKI ES4132/ES4192MFP/ES5112/ES5162MFP (12k) - 45807116 ;EUR 60,40 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:07:01;EUR 60,40 ;EUR 0,00 
 0885909627448;MD819ZM/A;Apple Lightning to USB Cable (2 m) - MD819ZM/A;EUR 24,64 ;Imediata;Mobilidade;Acessorios;Tablet;Outros;;APPLE;2020-04-21 06:06:45;EUR 24,64 ;EUR 0,00 
 0888793984376;K8P74AA;HP Conferencing Keyboard;EUR 16,00 ;Imediata;Periféricos;Teclados e Ratos;Keyboard;;;HP;2020-04-21 06:06:49;EUR 16,00 ;EUR 0,00 
 5031713027720;42804546;Toner OKI C5250/5450/ 5510MFP/ 5540MFP (3K) Magenta - 42804546;EUR 108,22 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:06:53;EUR 108,22 ;EUR 0,00 
 0731304284383;APCRBC124;Bateria APC Replacement Battery Cartridge #124 - RBC124;EUR 63,40 ;Imediata;Periféricos;Power Systems;Baterias;;;APC;2020-04-21 06:07:01;EUR 63,40 ;EUR 0,00 
 4015867176061;118807;Cabo EQUIP Ext. VGA HDB15 3+7  30AWG, OD: 6mm, 1.8m - 118807;EUR 2,99 ;Imediata;Periféricos;Cabos e Adaptadores;Monitores;;;EQUIP;2020-04-21 06:07:01;EUR 2,99 ;EUR 0,00 
 4250059696389;PT9638;Devolo dLAN 550 WiFi Starter Kit Powerline - PT9638;EUR 92,62 ;Imediata;Networking;Powerlines;Powerlines;;;DEVOLO;2020-04-21 06:06:45;EUR 92,62 ;EUR 0,00 
 0760557831396;TS64GJF880S;Pen Drive TRANSCEND 64GB JetFlash 880 Dual USB (USB 3.0/micro USB);EUR 8,02 ;Imediata;Periféricos;Armazenamento;USB;USB;;TRANSCEND;2020-04-21 06:06:51;EUR 7,00 ;EUR 1,02 
 0885909575763;MD565Z/A;"APPLE MAGSAFE 2 POWER ADAPTER 60W (MacBook Pro 13\""Retina) - MD565Z/A";EUR 59,84 ;Imediata;Periféricos;Cabos e Adaptadores;Power;;;APPLE;2020-04-21 06:06:45;EUR 59,84 ;EUR 0,00 
 0885909611607;MD592Z/A;APPLE MAGSAFE 2 POWER ADAPTER 45W (MacBook Air) - MD592Z/A;EUR 59,84 ;Imediata;Periféricos;Cabos e Adaptadores;Power;;;APPLE;2020-04-21 06:06:45;EUR 59,84 ;EUR 0,00 
 0888462075275;MJ2R2ZM/A;APPLE MAGIC TRACKPAD 2 - MJ2R2ZM/A;EUR 102,23 ;Imediata;Periféricos;Teclados e Ratos;Ratos;;;APPLE;2020-04-21 06:06:45;EUR 102,23 ;EUR 0,00 
 0885909651603;MD836ZM/A;ADAPTADOR APPLE 12W USB POWER ADAPTER - MD836ZM/A;EUR 17,60 ;Imediata;Mobilidade;Acessorios;Tablet;Outros;;APPLE;2020-04-21 06:06:47;EUR 17,60 ;EUR 0,00 
 0888462108454;MJ1M2ZM/A;ADAPTADOR APPLE USB-C TO USB ADAPTER - MJ1M2ZM/A;EUR 17,60 ;Imediata;Mobilidade;Acessorios;Tablet;Outros;;APPLE;2020-04-21 06:06:47;EUR 17,60 ;EUR 0,00 
 0888462647793;MLA02ZM/A;APPLE MAGIC MOUSE 2 - MLA02ZM/A;EUR 59,85 ;Imediata;Periféricos;Teclados e Ratos;Ratos;;;APPLE;2020-04-21 06:06:51;EUR 59,85 ;EUR 0,00 
 0888462650632;MLA22PO/A;APPLE MAGIC KEYBOARD - MLA22PO/A;EUR 69,72 ;Imediata;Periféricos;Teclados e Ratos;Keyboard;;;APPLE;2020-04-21 06:06:53;EUR 69,72 ;EUR 0,00 
 4015867586143;401432;Bobine cabo rede EQUIP Cat.5e F/UTP 4P26  305m - 401432;EUR 82,71 ;Imediata;Networking;CABOS;Cables and Connectors;;;EQUIP;2020-04-21 06:07:01;EUR 82,71 ;EUR 0,00 
 8715946606552;A61B133712B0;Visor de Cliente EPSON DM-D110BA Com Suporte Cinzento;EUR 165,96 ;Imediata;Periféricos;Acessorios;Sistemas de POS;Dlisplay Clientes;;EPSON;2020-04-21 06:07:01;EUR 165,96 ;EUR 0,00 
 4015867513866;118800;Cabo EQUIP SVGA 3+7 M/F 1.0m HDB15, AWG30 - 118800;EUR 2,98 ;Imediata;Periféricos;Cabos e Adaptadores;Monitores;;;EQUIP;2020-04-21 06:07:01;EUR 2,98 ;EUR 0,00 
 0000000000000;QM2131-BK-433K1;Scanner Linear Imager DATALOGIC QuickScan Mobile - QM2131 ;EUR 157,76 ;Imediata;Periféricos;Acessorios;Sistemas de POS;Leitores Cod Barras;;DATALOGIC;2020-04-21 06:07:01;EUR 157,76 ;EUR 0,00 
 8715946540191;C13T755240;Tinteiro EPSON T7552 Ciano XL - WorkForce Pro WF-80xx/85xx;EUR 52,55 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:54;EUR 52,55 ;EUR 0,00 
 8715946540214;C13T755340;Tinteiro EPSON T7553 Magenta XL - WorkForce Pro WF-80xx/85xx;EUR 52,55 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:54;EUR 52,55 ;EUR 0,00 
 8715946540238;C13T755440;Tinteiro EPSON T7554 Amarelo XL - WorkForce Pro WF-80xx/85xx;EUR 52,55 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:54;EUR 52,55 ;EUR 0,00 
 4977766735179;DR321CL;Tambor BROTHER DR-321CL p/ 8400CDN,8650CDW,8850CDW,9550CDWT;EUR 122,34 ;Imediata;Supplies;Laser;Toners;;;BROTHER;2020-04-21 06:06:53;EUR 122,34 ;EUR 0,00 
 8715946552668;V12H731P01;Adaptador EPSON Wireless LAN ELPAP10 2.4GHz;EUR 93,79 ;Imediata;Periféricos;Acessorios;Projectores;Outros;;EPSON;2020-04-21 06:07:01;EUR 93,79 ;EUR 0,00 
 8715946552088;C11CD49301;Impressora EPSON Multifunções WorkForce Pro WF-6590DWF;EUR 469,26 ;Imediata;Periféricos;Multifunções;Jacto Tinta A4;Cores;;EPSON;2020-04-21 06:06:49;EUR 464,26 ;EUR 5,00 
 8715946542881;C13T869140;Tinteiro EPSON T8691 Preto Unidade de Abastecimento XXL - WorkForce Pro WF-R8590;EUR 290,58 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:54;EUR 290,58 ;EUR 0,00 
